dialog_id,speaker,utterance_id,text
5709,customer,14,Medium.
5709,customer,15,No cilantro if possible.
5709,agent,16,Understood.
5709,customer,17,That's everything.
5709,agent,18,"Will you be picking up, or should we deliver?"
5709,customer,19,Let's do pickup.
5709,agent,20,Name for the order?
5709,customer,21,Priya.
5709,agent,22,Pickup time is roughly 15 minutes.
5709,agent,23,How would you like to pay?
5709,customer,24,Apple Pay if you take it?
5709,agent,25,"Great, we'll get that going."
5710,agent,0,Hi—Pho Saigon. What can I get started for you?
5710,customer,1,"Hi, are you taking orders right now?"
5710,customer,2,Can I get one banh mi chicken?
5710,agent,3,Sure.
5710,agent,4,Just to confirm—Any toppings to skip?
5710,customer,5,No.
5710,agent,6,Go ahead.
5710,customer,7,Let me get a vermicelli bowl.
5710,agent,8,Noted.
5710,customer,9,Hang on.
5710,customer,10,Let me get a pho tai (rare beef).
5710,agent,11,Got it.
5710,agent,12,"For that one—Any add-ons? extra basil, extra lime, extra jalapeño?"
5710,customer,13,Yes.
5710,customer,14,"One viet iced coffee, please."
5710,agent,15,Mm-hmm.
5710,agent,16,What else?
5710,customer,17,Can I get one thai basil fried rice (viet style)?
5710,agent,18,Understood.
5710,agent,19,"Protein choice: chicken, beef, tofu?"
5710,customer,20,Tofu.
5710,agent,21,Next item?
5710,customer,22,Sorry—
5710,customer,23,I'll do the banh mi grilled pork.
5710,agent,24,All right.
5710,agent,25,"Any toppings to skip? cilantro, jalapeño, pickles?"
5710,customer,26,No.
5710,agent,27,Go ahead.
5710,customer,28,I'll do the pho ga (chicken pho).
5710,agent,29,Mm-hmm.
5710,agent,30,For that one—Would you like it with white meat or mixed?
5710,customer,31,Yes.
5710,customer,32,Sorry—cancel that last one.
5710,agent,33,Got it.
5710,agent,34,Keep going.
5710,customer,35,Let me get a spring rolls.
5710,agent,36,Mm-hmm.
5710,agent,37,For that one—Shrimp or tofu spring rolls?
5710,customer,38,Yes.
5710,customer,39,That's everything.
5710,agent,40,Pickup or delivery today?
5710,customer,41,Delivery.
5710,agent,42,Can I get your address and a callback number?
5710,customer,43,"227 Main St, Westport, CT 06993. And my number is (760) 226-2734."
5710,agent,44,Delivery is usually 55 to 65 minutes.
5710,agent,45,How would you like to pay?
5710,customer,46,I'll pay cash.
5710,agent,47,Awesome—see you soon.
5711,agent,0,Thanks for calling Siam Orchid Thai.
5711,customer,1,"Hi, I'd like to place an order."
5711,customer,2,What's popular?
5711,agent,3,A lot of people like the papaya salad.
5711,customer,4,"One panang curry, please."
5711,agent,5,Understood.
5711,agent,6,"Protein choice: chicken, beef, tofu?"
5711,customer,7,Tofu.
5711,agent,8,Keep going.
5711,customer,9,"One pad thai, please."
5711,agent,10,Okay.
5711,agent,11,"Quick question—Protein choice: chicken, shrimp, tofu?"
5711,customer,12,Chicken.
5711,agent,13,And then?
5711,customer,14,Can I get 2 papaya salad?
5711,agent,15,Got it.
5711,agent,16,"Just to confirm—Spice level: mild, medium, hot?"
5711,customer,17,Medium.
5711,customer,18,Can you make it extra spicy?
5711,agent,19,Got it.
5711,agent,20,Keep going.
5711,customer,21,Can I get one thai fried rice?
5711,agent,22,Mm-hmm.
5711,agent,23,"For that one—Protein choice: chicken, shrimp, tofu?"
5711,customer,24,Beef.
5711,agent,25,What else?
5711,customer,26,Make that 2 orders of drunken noodles.
5711,agent,27,Got it.
5711,agent,28,"Protein choice: chicken, shrimp, tofu?"
5711,customer,29,Tofu.
5711,customer,30,That's everything.
5711,agent,31,"Will you be picking up, or should we deliver?"
5711,customer,32,Delivery.
5711,agent,33,Can I get your address and a callback number?
5711,customer,34,"803 Maple Ave, Stamford, CT 06953. And my number is (424) 312-4701."
5711,agent,35,"Estimate is 55 to 65 minutes, depending on traffic."
5711,agent,36,How would you like to pay?
5711,customer,37,I'll pay cash.
5711,agent,38,"Great, we'll get that going."
5712,agent,0,"Rio Brazilian BBQ, how can I help?"
5712,customer,1,"Hi, I'd like to place an order."
5712,customer,2,Can I get 2 feijoada?
5712,agent,3,Okay.
5712,customer,4,"Sauce on the side, please."
5712,agent,5,Added.
5712,agent,6,Next item?
5712,customer,7,Uh…
5712,customer,8,Let me get a guarana soda.
5712,agent,9,Okay.
5712,agent,10,Next item?
5712,customer,11,One sec.
5712,customer,12,"One pao de queijo, please."
5712,agent,13,Understood.
5712,customer,14,That should do it.
5712,agent,15,Is that for pickup or delivery?
5712,customer,16,"Delivery, please."
5712,agent,17,Can I get your address and a callback number?
5712,customer,18,"461 Cedar Rd, Apt 3, Wilton, CT 06974. And my number is (607) 459-9960."
5712,customer,19,Leave it at the front door.
5712,agent,20,It should arrive in about 50–60 minutes.
5712,agent,21,How would you like to pay?
5712,customer,22,Apple Pay if you take it?
5712,agent,23,Perfect. Thanks for calling.
5713,agent,0,Thanks for calling Rio Brazilian BBQ.
5713,customer,1,"Hello, I'd like to order for pickup."
5713,customer,2,I'll do the pao de queijo.
5713,agent,3,Okay.
5713,agent,4,And then?
5713,customer,5,"One guarana soda, please."
5713,agent,6,Okay.
5713,agent,7,Anything else for you?
5713,customer,8,I'll do the coxinha.
5713,agent,9,Perfect.
5713,customer,10,Can I get one feijoada?
5713,agent,11,All right.
5713,agent,12,Go ahead.
5713,customer,13,I'll do the churrasco chicken.
5713,agent,14,Perfect.
5713,agent,15,Keep going.
5713,customer,16,Let me get a picanha plate.
5713,agent,17,Mm-hmm.
5713,agent,18,Quick question—Side: rice & beans or fries?
5713,customer,19,Mac and cheese.
5713,customer,20,All set on my end.
5713,agent,21,Pickup or delivery today?
5713,customer,22,Let's do pickup.
5713,agent,23,Name for the order?
5713,customer,24,Sam.
5713,agent,25,We can have that ready in about 25 minutes.
5713,agent,26,Payment method—card or cash?
5713,customer,27,I'll pay cash.
5713,agent,28,"Great, we'll get that going."
5714,agent,0,Rio Brazilian BBQ. Pickup or delivery?
5714,customer,1,"Hello, I'd like to order for pickup."
5714,customer,2,I'll do the guarana soda.
5714,agent,3,Added.
5714,agent,4,Keep going.
5714,customer,5,Let me think.
5714,customer,6,Can I get 2 picanha plate?
5714,agent,7,Sure.
5714,agent,8,Quick question—Side: rice & beans or fries?
5714,customer,9,Rice.
5714,agent,10,Anything else for you?
5714,customer,11,I'll do the coxinha.
5714,agent,12,Added.
5714,customer,13,All set on my end.
5714,agent,14,"Will you be picking up, or should we deliver?"
5714,customer,15,Pickup.
5714,agent,16,Name for the order?
5714,customer,17,Sam.
5714,agent,18,Pickup time is roughly 25 minutes.
5714,agent,19,Payment method—card or cash?
5714,customer,20,I'll pay cash.
5714,agent,21,"Great, we'll get that going."
5715,agent,0,Hi—Pho Saigon. What can I get started for you?
5715,customer,1,Hey—can I do an order?
5715,customer,2,What's popular?
5715,agent,3,The vermicelli bowl is one of our most popular items.
5715,customer,4,Hang on.
5715,customer,5,I need 3 of the spring rolls.
5715,agent,6,Mm-hmm.
5715,agent,7,Quick question—Shrimp or tofu spring rolls?
5715,customer,8,Yes.
5715,agent,9,Go ahead.
5715,customer,10,Can I get 2 thai basil fried rice (viet style)?
5715,agent,11,Mm-hmm.
5715,agent,12,"Just to confirm—Protein choice: chicken, beef, tofu?"
5715,customer,13,Beef.
5715,customer,14,That's everything.
5715,agent,15,Is that for pickup or delivery?
5715,customer,16,Pickup.
5715,agent,17,Name for the order?
5715,customer,18,Chris.
5715,agent,19,We can have that ready in about 20 minutes.
5715,agent,20,Payment method—card or cash?
5715,customer,21,I'll pay cash.
5715,agent,22,Thanks! We'll have it ready.
5716,agent,0,Thanks for calling Taqueria El Sol.
5716,customer,1,Hi there—can I place a pickup order?
5716,customer,2,What do you recommend?
5716,agent,3,Our chicken burrito is a good choice.
5716,customer,4,I'll do the steak burrito.
5716,agent,5,Understood.
5716,agent,6,Quick question—Add guac? yes/no
5716,customer,7,That's fine.
5716,agent,8,And then?
5716,customer,9,Let me get a nachos.
5716,agent,10,All right.
5716,agent,11,Just to confirm—Add jalapeños?
5716,customer,12,No.
5716,customer,13,I'll do the carne asada tacos.
5716,agent,14,Perfect.
5716,customer,15,All set on my end.
5716,agent,16,Is that for pickup or delivery?
5716,customer,17,"Pickup, please."
5716,agent,18,Name for the order?
5716,customer,19,Mei.
5716,agent,20,Pickup time is roughly 10 minutes.
5716,agent,21,Will that be cash or card today?
5716,customer,22,Cash.
5716,agent,23,Thanks! We'll have it ready.
5717,agent,0,Hi—Main Street Grill. What can I get started for you?
5717,customer,1,Hi there—can I place a delivery order?
5717,customer,2,"Okay, so…"
5717,customer,3,Can I get one fries?
5717,agent,4,Mm-hmm.
5717,agent,5,For that one—Regular or sweet potato?
5717,customer,6,No.
5717,agent,7,Next item?
5717,customer,8,Let me get a bacon burger.
5717,agent,9,Got it.
5717,agent,10,Quick question—How would you like it cooked?
5717,customer,11,Medium.
5717,agent,12,Anything else for you?
5717,customer,13,Let me get a onion rings.
5717,agent,14,Added.
5717,customer,15,"Sauce on the side, please."
5717,agent,16,Understood.
5717,agent,17,Go ahead.
5717,customer,18,Can I get 2 chicken tenders?
5717,agent,19,Perfect.
5717,agent,20,"Quick question—Sauce: ranch, honey mustard, bbq?"
5717,customer,21,BBQ.
5717,agent,22,Anything else for you?
5717,customer,23,Let me get a grilled chicken sandwich.
5717,agent,24,Got it.
5717,agent,25,Just to confirm—Add cheese?
5717,customer,26,That's fine.
5717,customer,27,That should do it.
5717,agent,28,Is that for pickup or delivery?
5717,customer,29,Delivery.
5717,agent,30,Can I get your address and a callback number?
5717,customer,31,"227 Elm St, Norwalk, CT 06889. And my number is (254) 660-5902."
5717,agent,32,Delivery is usually 40 to 50 minutes.
5717,agent,33,Will that be cash or card today?
5717,customer,34,I'll pay cash.
5717,agent,35,Thanks! We'll have it ready.
5718,agent,0,Rio Brazilian BBQ. Pickup or delivery?
5718,customer,1,Hey—can I do an order?
5718,customer,2,Let me get a guarana soda.
5718,agent,3,All right.
5718,customer,4,"Okay, so…"
5718,customer,5,Let me get a coxinha.
5718,agent,6,Got it.
5718,agent,7,Go ahead.
5718,customer,8,"One pao de queijo, please."
5718,agent,9,Added.
5718,agent,10,Next item?
5718,customer,11,I need 2 of the picanha plate.
5718,agent,12,Okay.
5718,agent,13,Just to confirm—Side: rice & beans or fries?
5718,customer,14,Mac and cheese.
5718,agent,15,Anything else for you?
5718,customer,16,I need 2 of the feijoada.
5718,agent,17,Understood.
5718,agent,18,What else?
5718,customer,19,Can I get one churrasco chicken?
5718,agent,20,Got it.
5718,agent,21,For that one—Side: rice & beans or fries?
5718,customer,22,Coleslaw.
5718,customer,23,All set on my end.
5718,agent,24,Pickup or delivery today?
5718,customer,25,Let's do pickup.
5718,agent,26,Name for the order?
5718,customer,27,Jordan.
5718,agent,28,We can have that ready in about 10 minutes.
5718,agent,29,Will that be cash or card today?
5718,customer,30,Card.
5718,agent,31,Awesome—see you soon.
5719,agent,0,"Good evening, Curry House Indian."
5719,customer,1,Hey—can I do an order?
5719,customer,2,Sorry—
5719,customer,3,Can I get one chicken tikka masala?
5719,agent,4,Added.
5719,agent,5,"Quick question—Spice level: mild, medium, hot?"
5719,customer,6,Mild.
5719,agent,7,Anything else for you?
5719,customer,8,Let me think.
5719,customer,9,I'll do the chana masala.
5719,agent,10,All right.
5719,agent,11,"Spice level: mild, medium, hot?"
5719,customer,12,Medium.
5719,agent,13,Next item?
5719,customer,14,Let me get a biryani.
5719,agent,15,Added.
5719,agent,16,Go ahead.
5719,customer,17,"One lamb vindaloo, please."
5719,agent,18,Understood.
5719,agent,19,Anything else for you?
5719,customer,20,"One garlic naan, please."
5719,customer,21,"One samosas, please."
5719,agent,22,Noted.
5719,customer,23,All set on my end.
5719,agent,24,Pickup or delivery today?
5719,customer,25,Let's do pickup.
5719,agent,26,Name for the order?
5719,customer,27,Sam.
5719,agent,28,We can have that ready in about 20 minutes.
5719,agent,29,Will that be cash or card today?
5719,customer,30,Cash.
5719,agent,31,Thanks! We'll have it ready.
5720,agent,0,"Good evening, Curry House Indian."
5720,customer,1,"Hi, I'd like to place an order."
5720,customer,2,One sec.
5720,customer,3,Can I get one lamb vindaloo?
5720,agent,4,All right.
5720,agent,5,Quick question—Spice level: medium or hot?
5720,customer,6,Hot.
5720,agent,7,Keep going.
5720,customer,8,Hang on.
5720,customer,9,Can I get one butter chicken?
5720,agent,10,Got it.
5720,agent,11,"For that one—Spice level: mild, medium, hot?"
5720,customer,12,Mild.
5720,agent,13,Go ahead.
5720,customer,14,Let me get a chana masala.
5720,agent,15,Perfect.
5720,customer,16,"No onions on that, please."
5720,agent,17,Mm-hmm.
5720,customer,18,"Actually, make that just one."
5720,agent,19,No worries.
5720,agent,20,Next item?
5720,customer,21,Can I get one biryani?
5720,agent,22,Noted.
5720,agent,23,"Just to confirm—Protein: chicken, lamb, veg?"
5720,customer,24,Shrimp.
5720,customer,25,Can you make it extra spicy?
5720,agent,26,Sure.
5720,customer,27,Let me get a chicken tikka masala.
5720,agent,28,Sure.
5720,agent,29,"Just to confirm—Spice level: mild, medium, hot?"
5720,customer,30,Mild.
5720,customer,31,That should do it.
5720,agent,32,Pickup or delivery today?
5720,customer,33,Delivery.
5720,agent,34,Can I get your address and a callback number?
5720,customer,35,"922 Park Ave, Wilton, CT 06990. And my number is (386) 879-1628."
5720,agent,36,"Estimate is 55 to 65 minutes, depending on traffic."
5720,agent,37,Payment method—card or cash?
5720,customer,38,I'll pay cash.
5720,customer,39,"And can you include utensils, please?"
5720,agent,40,Sure.
5720,agent,41,You're all set—thank you!
5721,agent,0,"Good evening, Taqueria El Sol."
5721,customer,1,Hi there—can I place a pickup order?
5721,customer,2,Let me get a nachos.
5721,agent,3,Mm-hmm.
5721,agent,4,For that one—Add jalapeños?
5721,customer,5,Yes.
5721,customer,6,"One carne asada tacos, please."
5721,agent,7,Sure.
5721,customer,8,"Actually, make that just one."
5721,agent,9,Got it.
5721,agent,10,Go ahead.
5721,customer,11,I'll do the tacos al pastor.
5721,customer,12,That's it.
5721,agent,13,Pickup or delivery today?
5721,customer,14,Let's do pickup.
5721,agent,15,Name for the order?
5721,customer,16,Chris.
5721,agent,17,That'll be about 35 minutes for pickup.
5721,agent,18,Payment method—card or cash?
5721,customer,19,Apple Pay if you take it?
5721,agent,20,Thanks! We'll have it ready.
5722,agent,0,Hi—Seoul BBQ & Kitchen. What can I get started for you?
5722,customer,1,"Hello, I'd like to order for pickup."
5722,customer,2,Sorry—
5722,customer,3,I need 3 of the tteokbokki.
5722,agent,4,Added.
5722,agent,5,Go ahead.
5722,customer,6,Make that 3 orders of spicy pork.
5722,agent,7,Perfect.
5722,agent,8,Just to confirm—Spice level: medium or hot?
5722,customer,9,Mild.
5722,customer,10,That should do it.
5722,agent,11,Is that for pickup or delivery?
5722,customer,12,Let's do pickup.
5722,agent,13,Name for the order?
5722,customer,14,Jordan.
5722,agent,15,That'll be about 15 minutes for pickup.
5722,agent,16,Payment method—card or cash?
5722,customer,17,"Card, please."
5722,agent,18,"Great, we'll get that going."
5723,agent,0,Siam Orchid Thai. Pickup or delivery?
5723,customer,1,Hi there—can I place a delivery order?
5723,customer,2,What do you recommend?
5723,agent,3,The mango sticky rice is one of our most popular items.
5723,customer,4,Can I get one thai iced tea?
5723,agent,5,All right.
5723,agent,6,Next item?
5723,customer,7,Can I get one papaya salad?
